first_name,last_name,season,season_type,league,team,games,starts,minutes,points,two_points_made,two_points_attempted,three_points_made,three_points_attempted,free_throws_made,free_throws_attempted,blocked_shot_attempts,offensive_rebounds,defensive_rebounds,assists,screen_assists,turnovers,steals,deflections,loose_balls_recovered,blocked_shots,personal_fouls,personal_fouls_drawn,offensive_fouls,charges_drawn,technical_fouls,flagrant_fouls,ejections,points_off_turnovers,points_in_paint,second_chance_points,fast_break_points,possessions,estimated_possessions,team_possessions,usage_percentage,true_shooting_percentage,three_point_attempt_rate,free_throw_rate,offensive_rebounding_percentage,defensive_rebounding_percentage,total_rebounding_percentage,assist_percentage,steal_percentage,block_percentage,turnover_percentage,internal_box_plus_minus,first_name_norm_x,last_name_norm_x,full_name_norm_x,in_nba,plus_minus,calculated_possessions,plays_used,birth_date,first_name_norm_y,last_name_norm_y,full_name_norm_y
Ahmad,Rice Iv,2018.0,Full Season,NBA,Jazz,67.0,67.0,2199.1667,901.0,331.0,528.0,0.0,0.0,239.0,357.0,62.0,208.0,511.0,91.0,388.0,128.0,54.0,104.0,55.0,154.0,187.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4724.5,4396.5034,8954.2731,16.5997,0.6576000000000001,0.0,0.6761,11.3227,25.1299,17.9296,7.9191,1.2224,6.4361,15.7426,3.1944,ahmad,rice iv,ahmad|rice iv,,313.0,4724.5,851.0,,,,
Ahmad,Rice Iv,2019.0,Full Season,NBA,Jazz,86.0,85.0,2728.7333,1340.0,495.0,744.0,0.0,0.0,350.0,545.0,60.0,332.0,760.0,168.0,496.0,139.0,69.0,128.0,64.0,200.0,247.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,6044.0,5697.1394,8750.108,17.584600000000002,0.681,0.0,0.7325,14.4842,30.8858,21.2278,10.6433,1.2264,5.7486,12.3798,5.232,ahmad,rice iv,ahmad|rice iv,,334.0,6044.0,1177.0,,,,
Ahmad,Rice Iv,2020.0,Full Season,NBA,Jazz,75.0,75.0,2602.8833,1144.0,434.0,631.0,0.0,0.0,276.0,445.0,59.0,254.0,742.0,109.0,526.0,139.0,55.0,114.0,47.0,145.0,241.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,5554.0,5313.762,7782.1624,16.3147,0.6918000000000001,0.0,0.7052,10.4811,32.4999,21.3278,5.7923,1.3239,4.5241,14.3922,3.2525,ahmad,rice iv,ahmad|rice iv,,319.0,5554.0,993.0,,,,
Ahmad,Rice Iv,2021.0,Full Season,NBA,Jazz,35.0,35.0,1066.2,498.0,192.0,295.0,0.0,1.0,114.0,191.0,26.0,117.0,348.0,44.0,226.0,62.0,15.0,45.0,25.0,97.0,77.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2300.5,2189.0734,3449.2997,17.8008,0.6552,0.0034000000000000002,0.6453,12.2173,34.6486,22.1339,4.8901,0.9274,7.4892,14.0259,4.32,ahmad,rice iv,ahmad|rice iv,,328.0,2300.5,464.0,,,,
Ahmet,Ridnour,2013.0,Full Season,EuroLeague,Mountain Hawks,30.0,15.0,685.96,243.0,66.0,143.0,19.0,46.0,54.0,73.0,9.0,12.0,51.0,57.0,0.0,42.0,11.0,0.0,0.0,2.0,61.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1202.0147,1202.0147,2174.6029,18.8379,0.5495,0.2434,0.38620000000000004,1.5857,10.5046,5.8863,16.995,0.9866,0.037200000000000004,15.9623,1.0422,ahmet,ridnour,ahmet|ridnour,True,,,,1985-02-28,ahmet,ridnour,ahmet|ridnour
Ahmet,Ridnour,2014.0,Full Season,EuroLeague,Mountain Hawks,9.0,4.0,159.33,31.0,8.0,19.0,1.0,8.0,12.0,20.0,1.0,2.0,8.0,21.0,0.0,17.0,8.0,0.0,0.0,0.0,13.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.2853,269.2853,1962.2319,16.9628,0.433,0.2963,0.7407,0.923,8.3488,3.7045,20.4728,2.7801,0.0,32.197,-4.2268,ahmet,ridnour,ahmet|ridnour,True,,,,1985-02-28,ahmet,ridnour,ahmet|ridnour
Ahmet,Ridnour,2010.0,Full Season,NBA,,26.0,1.0,233.7,113.0,30.0,59.0,5.0,16.0,38.0,49.0,13.0,3.0,14.0,26.0,0.0,17.0,11.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,493.0,461.0905,8151.4533,21.7865,0.6063000000000001,0.2232,0.6903,2.3987,6.7741,4.6777,16.1249,2.2491,0.1029,14.4586,-1.0553,ahmet,ridnour,ahmet|ridnour,,22.0,493.0,117.0,1985-02-28,ahmet,ridnour,ahmet|ridnour
Ahmet,Ridnour,2011.0,Full Season,NBA,,51.0,0.0,725.8833,215.0,75.0,150.0,6.0,36.0,47.0,64.0,19.0,12.0,51.0,84.0,0.0,43.0,32.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,1427.5349,7962.9541,15.6759,0.4963,0.1973,0.3497,1.4134,9.428,5.5198,16.776,2.5246,0.0,16.7205,-3.9271000000000003,ahmet,ridnour,ahmet|ridnour,,-129.0,1514.0,262.0,1985-02-28,ahmet,ridnour,ahmet|ridnour
Ahmet Safa,Font,2021.0,Full Season,EuroCup,Fighting Irish,13.0,7.0,248.49,122.0,30.0,51.0,18.0,52.0,8.0,11.0,5.0,10.0,31.0,6.0,0.0,19.0,4.0,0.0,0.0,1.0,38.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,442.0109,442.0109,933.8705,24.8594,0.5657,0.5049,0.1068,6.4529,16.1894,10.830400000000001,5.4252,0.5718,0.8387,14.9795,-3.5815,ahmet safa,font,ahmet safa|font,False,,,,1994-08-28,ahmet safa,font,ahmet safa|font
Ahmet Safa,Font,2021.0,Full Season,Spain - ACB,Fighting Irish,18.0,12.0,317.07,120.0,20.0,42.0,21.0,45.0,17.0,22.0,6.0,11.0,37.0,12.0,0.0,19.0,8.0,0.0,0.0,3.0,45.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,574.0013,574.0013,1519.3013,17.424,0.6206,0.5172,0.2529,5.5814,16.9423,9.9234,4.1344,1.0348,1.4482,16.4246,-1.0841,ahmet safa,font,ahmet safa|font,False,,,,1994-08-28,ahmet safa,font,ahmet safa|font
Aj,Miles,2021.0,Full Season,EuroLeague,Lions,12.0,7.0,93.42,38.0,15.0,21.0,0.0,0.0,8.0,11.0,1.0,9.0,3.0,3.0,0.0,9.0,3.0,0.0,0.0,6.0,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.7437,161.7437,1740.0036,18.6699,0.7353000000000001,0.0,0.5238,13.6997,5.9939,8.8586,7.6056,1.6691,7.37,25.8324,5.2086,aj,miles,aj|miles,False,,,,1992-07-11,aj,miles,aj|miles
Aj,Miles,2021.0,Full Season,Spain - ACB,Lions,15.0,8.0,230.42,123.0,50.0,76.0,0.0,0.0,23.0,35.0,2.0,15.0,30.0,7.0,0.0,13.0,7.0,0.0,0.0,13.0,36.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,418.9107,418.9107,1527.8007,21.6727,0.6729,0.0,0.4605,9.9341,15.0241,11.9602,5.8448,2.1928,5.5429,12.4521,4.6006,aj,miles,aj|miles,False,,,,1992-07-11,aj,miles,aj|miles
Ajinca,Fischer,2021.0,Full Season,Spain - ACB,Roadrunners,19.0,5.0,417.12,256.0,34.0,67.0,50.0,122.0,38.0,43.0,6.0,3.0,27.0,42.0,0.0,35.0,17.0,0.0,0.0,2.0,25.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,780.8629,780.8629,1534.308,27.4222,0.6156,0.6455000000000001,0.2275,1.1923,7.0239,5.5744,20.6209,2.0147,0.717,14.408,2.4002,ajinca,fischer,ajinca|fischer,False,,,,1987-05-19,ajinca,fischer,ajinca|fischer
Akdamar,West,2021.0,Full Season,Italy - Liga A,Rockets,14.0,7.0,287.0,79.0,21.0,27.0,10.0,56.0,7.0,12.0,1.0,8.0,29.0,12.0,0.0,5.0,10.0,0.0,0.0,1.0,20.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.3444,531.3444,1407.0443,15.3558,0.4474,0.6747000000000001,0.1446,4.1108,15.9421,8.2899,7.6141,1.9461,0.5528000000000001,5.3602,-3.7344,akdamar,west,akdamar|west,False,,,,1994-09-17,akdamar,west,akdamar|west
Akil,Gelabale,2021.0,Full Season,EuroCup,Flames,7.0,0.0,45.66,6.0,0.0,3.0,1.0,5.0,3.0,6.0,2.0,1.0,2.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.6189,80.6189,981.6927,12.0498,0.28200000000000003,0.625,0.75,4.0902,7.5771,5.5673,25.2057,0.0,0.0,8.5911,-5.28,akil,gelabale,akil|gelabale,False,,,,2002-02-10,akil,gelabale,akil|gelabale
Akyazili,Doumbouya,2021.0,Full Season,EuroLeague,Braves,24.0,24.0,617.72,205.0,46.0,80.0,19.0,47.0,56.0,64.0,3.0,37.0,85.0,35.0,0.0,19.0,17.0,0.0,0.0,4.0,38.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1026.9604,1026.9604,1595.998,14.9352,0.6606000000000001,0.37010000000000004,0.5039,9.5662,18.9584,14.4003,9.1582,2.074,1.0142,10.9095,3.9445,akyazili,doumbouya,akyazili|doumbouya,False,,,,1986-05-26,akyazili,doumbouya,akyazili|doumbouya
Al,Garuba,2012.0,Full Season,EuroLeague,Mountain Hawks,22.0,18.0,411.79,159.0,32.0,72.0,17.0,68.0,44.0,57.0,6.0,36.0,58.0,17.0,0.0,23.0,10.0,0.0,0.0,7.0,49.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.8326,716.8326,1540.5974,22.5472,0.48160000000000003,0.4857,0.4071,12.3267,21.0334,16.7035,8.6367,1.087,1.7685,12.2288,0.6868000000000001,al,garuba,al|garuba,True,,,,1982-07-10,al,garuba,al|garuba
Al,Garuba,2013.0,Full Season,EuroLeague,Mountain Hawks,31.0,4.0,562.5,187.0,34.0,66.0,30.0,115.0,29.0,44.0,8.0,22.0,88.0,23.0,0.0,27.0,11.0,0.0,0.0,6.0,58.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,985.6745,985.6745,2174.6029,19.8504,0.4667,0.6354000000000001,0.2431,5.7639,19.8205,12.0718,6.2941,1.0241,0.5598000000000001,11.8754,0.5836,al,garuba,al|garuba,True,,,,1982-07-10,al,garuba,al|garuba
Al,Garuba,2016.0,Full Season,EuroLeague,Blue Demons,23.0,10.0,484.16,185.0,21.0,51.0,31.0,83.0,50.0,65.0,5.0,24.0,76.0,17.0,0.0,19.0,5.0,0.0,0.0,1.0,57.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,835.6996,835.6996,2019.5292,18.8328,0.5689000000000001,0.6194000000000001,0.48510000000000003,7.1672,19.3564,13.303,5.9543,0.2564,0.006,10.4626,0.22260000000000002,al,garuba,al|garuba,True,,,,1982-07-10,al,garuba,al|garuba
Al,Garuba,2017.0,Full Season,EuroLeague,Blue Demons,31.0,11.0,420.13,130.0,10.0,31.0,27.0,80.0,29.0,39.0,3.0,14.0,61.0,19.0,0.0,11.0,13.0,0.0,0.0,2.0,56.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.8513,715.8513,2402.4885,17.2291,0.5072,0.7207,0.3514,6.272,21.4426,12.6106,5.6085,2.009,0.1484,7.9046,-1.4258,al,garuba,al|garuba,True,,,,1982-07-10,al,garuba,al|garuba
Al,Garuba,2018.0,Full Season,EuroLeague,Delta Devils,18.0,2.0,327.08,111.0,12.0,28.0,20.0,73.0,27.0,35.0,1.0,16.0,45.0,19.0,0.0,12.0,13.0,0.0,0.0,2.0,44.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.3011,567.3011,2081.3264,19.142,0.4768,0.7228,0.34650000000000003,7.3011,18.7399,11.91,11.2342,2.0699,0.7522000000000001,9.3458,-2.4257,al,garuba,al|garuba,True,,,,1982-07-10,al,garuba,al|garuba
Al,Garuba,2014.0,Full Season,NBA,Hawks,56.0,33.0,1094.35,374.0,71.0,140.0,59.0,196.0,55.0,74.0,16.0,67.0,169.0,63.0,0.0,63.0,24.0,0.0,0.0,15.0,152.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2278.0,2150.5008,8453.8353,17.9607,0.5074000000000001,0.5833,0.2202,8.0493,19.7782,13.3588,9.463,1.3884,1.3703,14.5982,-3.3239,al,garuba,al|garuba,,159.0,2278.0,435.0,1982-07-10,al,garuba,al|garuba
Al,Garuba,2015.0,Full Season,NBA,Hawks,78.0,4.0,1235.9833,419.0,61.0,141.0,63.0,205.0,108.0,148.0,19.0,67.0,165.0,53.0,0.0,54.0,20.0,0.0,0.0,17.0,170.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,3.0,0.0,2654.5,2417.0098,9237.9516,17.1955,0.5096,0.5925,0.4277,6.7361,15.9202,10.7813,8.551,0.9349000000000001,1.3616000000000001,11.6099,-4.1744,al,garuba,al|garuba,,148.0,2654.5,475.0,1982-07-10,al,garuba,al|garuba
Alando,Nedovic,2014.0,Full Season,EuroCup,Volunteers,2.0,0.0,26.75,14.0,4.0,6.0,1.0,4.0,3.0,4.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.7968,46.7968,1128.3718,24.9281,0.5952000000000001,0.4,0.4,0.0,4.1716,3.3251,8.5606,0.0,0.0,14.5349,-6.4502,alando,nedovic,alando|nedovic,True,,,,1991-05-16,alando,nedovic,alando|nedovic
Alando,Nedovic,2012.0,Full Season,NBA,Grizzlies,29.0,0.0,236.8167,63.0,23.0,57.0,2.0,15.0,11.0,14.0,9.0,2.0,13.0,30.0,0.0,29.0,7.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,446.4282,6652.5941,20.5377,0.403,0.2083,0.19440000000000002,2.0669,8.2901,4.2614,20.5991,1.52,0.0,27.0623,-8.7221,alando,nedovic,alando|nedovic,,-37.0,500.0,109.0,1991-05-16,alando,nedovic,alando|nedovic
Alando,Nedovic,2013.0,Full Season,NBA,Grizzlies,10.0,0.0,58.8333,20.0,5.0,16.0,1.0,6.0,7.0,11.0,3.0,0.0,5.0,4.0,0.0,7.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,128.5,108.3755,8650.3945,26.5668,0.37260000000000004,0.2727,0.5,0.0,9.0646,4.7404,10.5367,1.8202,0.0,20.6856,-12.4226,alando,nedovic,alando|nedovic,,-40.0,128.5,34.0,1991-05-16,alando,nedovic,alando|nedovic
Albert,Carroll,2015.0,Full Season,EuroLeague,Blue Demons,29.0,9.0,637.06,325.0,136.0,214.0,0.0,1.0,53.0,108.0,6.0,67.0,89.0,23.0,0.0,29.0,23.0,0.0,0.0,28.0,94.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.327,1100.327,2038.0834,22.6706,0.619,0.0047,0.5023,13.2199,17.6064,16.297,6.2871,2.1731,4.4565,9.9479,5.3922,albert,carroll,albert|carroll,True,,,,1990-03-18,albert,carroll,albert|carroll
Albert,Carroll,2016.0,Full Season,EuroLeague,Blue Demons,23.0,17.0,630.93,275.0,113.0,181.0,2.0,3.0,43.0,95.0,9.0,58.0,98.0,37.0,0.0,40.0,19.0,0.0,0.0,22.0,74.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1089.0366,1089.0366,2019.5292,21.1525,0.6089,0.016300000000000002,0.5163,13.934,18.7742,17.0732,9.7153,1.842,3.5743,15.0489,5.5542,albert,carroll,albert|carroll,True,,,,1990-03-18,albert,carroll,albert|carroll
Albert,Carroll,2017.0,Full Season,EuroLeague,Blue Demons,34.0,26.0,831.43,328.0,130.0,228.0,0.0,3.0,68.0,122.0,5.0,55.0,99.0,49.0,0.0,49.0,35.0,0.0,0.0,19.0,94.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.6573,1416.6573,2402.4885,20.8754,0.5761000000000001,0.013000000000000001,0.5281,9.4302,17.5285,12.9939,10.4435,2.708,2.9125,14.6847,1.468,albert,carroll,albert|carroll,True,,,,1990-03-18,albert,carroll,albert|carroll
Albert,Carroll,2018.0,Full Season,EuroLeague,Blue Demons,34.0,26.0,904.84,424.0,159.0,261.0,0.0,0.0,106.0,150.0,7.0,85.0,89.0,53.0,0.0,51.0,32.0,0.0,0.0,24.0,117.0,159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1491.9723,1491.9723,2407.3809,21.8454,0.6483,0.0,0.5747,15.4023,14.0428,14.9606,10.0338,2.3012,2.6415,13.4921,4.8599,albert,carroll,albert|carroll,True,,,,1990-03-18,albert,carroll,albert|carroll
Albert,Carroll,2019.0,Full Season,EuroLeague,Blue Demons,30.0,11.0,751.55,370.0,133.0,198.0,1.0,4.0,101.0,130.0,3.0,48.0,94.0,71.0,0.0,55.0,41.0,0.0,0.0,15.0,84.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1252.3827,1252.3827,2357.9389,22.3238,0.7137,0.0198,0.6436000000000001,8.8748,18.1842,13.2691,18.3457,3.3031,2.3181,17.5048,7.6573,albert,carroll,albert|carroll,True,,,,1990-03-18,albert,carroll,albert|carroll
Albert,Carroll,2020.0,Full Season,EuroLeague,Blue Demons,18.0,10.0,456.85,155.0,65.0,108.0,0.0,2.0,25.0,48.0,2.0,30.0,47.0,28.0,0.0,22.0,23.0,0.0,0.0,12.0,53.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.9365,779.9365,2065.7281,17.4215,0.5911000000000001,0.0182,0.4364,11.3684,13.4694,12.4262,10.8172,3.4496,2.5146,14.3678,4.4367,albert,carroll,albert|carroll,True,,,,1990-03-18,albert,carroll,albert|carroll
Albert,Carroll,2021.0,Full Season,EuroLeague,Blue Demons,22.0,22.0,629.72,286.0,124.0,190.0,0.0,2.0,38.0,50.0,3.0,33.0,83.0,55.0,0.0,24.0,19.0,0.0,0.0,14.0,49.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.6997,1096.6997,1750.2576,19.56,0.6682,0.010400000000000001,0.2604,9.3534,17.2538,12.7973,17.1182,1.9773,2.2793,10.084,4.421,albert,carroll,albert|carroll,True,,,,1990-03-18,albert,carroll,albert|carroll
Albert,Carroll,2012.0,Full Season,NBA,Wizards,57.0,20.0,1077.55,267.0,117.0,217.0,0.0,1.0,33.0,62.0,17.0,101.0,148.0,47.0,0.0,60.0,39.0,0.0,0.0,32.0,156.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2200.5,2077.2048,6116.6264,12.6739,0.5443,0.0046,0.2844,9.8024,17.0263,13.8416,5.5181000000000004,1.7908,2.3893,19.6541,-2.6063,albert,carroll,albert|carroll,,-98.0,2200.5,314.0,1990-03-18,albert,carroll,albert|carroll
Albert,Carroll,2013.0,Full Season,NBA,Wizards,50.0,4.0,601.3667,126.0,57.0,113.0,0.0,1.0,12.0,39.0,15.0,43.0,79.0,28.0,0.0,27.0,15.0,0.0,0.0,17.0,107.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1224.0,1154.7648,7625.2499,12.0054,0.4803,0.0088,0.3421,8.6462,14.4878,10.4502,8.4104,1.1875,2.1572,17.0713,-4.6513,albert,carroll,albert|carroll,,-37.0,1224.0,161.0,1990-03-18,albert,carroll,albert|carroll
Albert,Carroll,2014.0,Full Season,NBA,,54.0,1.0,776.35,197.0,89.0,173.0,0.0,0.0,19.0,56.0,17.0,81.0,110.0,21.0,0.0,36.0,53.0,0.0,0.0,35.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1627.0,1532.366,8490.8272,13.2681,0.49770000000000003,0.0,0.3241,11.1941,16.5813,14.5496,5.8993,3.3622,3.8644,15.6607,-1.0248,albert,carroll,albert|carroll,,-112.0,1627.0,238.0,1990-03-18,albert,carroll,albert|carroll
Alberto,Williams-Goss,2021.0,Full Season,Spain - ACB,Lancers,2.0,1.0,51.66,17.0,3.0,12.0,3.0,11.0,2.0,3.0,0.0,1.0,5.0,5.0,0.0,4.0,1.0,0.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.5126,93.5126,1375.7208,26.1153,0.34950000000000003,0.4783,0.13040000000000002,2.3768000000000002,12.7535,6.4403,17.6255,1.3676,0.0,14.1243,-10.8379,alberto,williams-goss,alberto|williams-goss,False,,,,1989-09-15,alberto,williams-goss,alberto|williams-goss
Albicy,Emmett,2021.0,Full Season,EuroCup,Purple Eagles,9.0,6.0,205.37,103.0,8.0,17.0,26.0,47.0,9.0,9.0,0.0,8.0,19.0,10.0,0.0,7.0,2.0,0.0,0.0,3.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.6115,370.6115,730.8573,17.6915,0.7578,0.7344,0.1406,4.8504000000000005,13.9362,7.8146,11.4383,0.5553,1.7951000000000001,9.3383,3.6275,albicy,emmett,albicy|emmett,False,,,,1987-05-12,albicy,emmett,albicy|emmett
Albicy,Emmett,2021.0,Full Season,Italy - Liga A,Purple Eagles,17.0,14.0,466.0,192.0,20.0,37.0,45.0,107.0,17.0,26.0,1.0,7.0,51.0,25.0,0.0,15.0,12.0,0.0,0.0,4.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,859.2136,859.2136,1401.2925,17.3337,0.6176,0.7431,0.1806,1.5629,12.0587,8.3906,8.6279,1.6423,0.4511,8.8008,2.9641,albicy,emmett,albicy|emmett,False,,,,1987-05-12,albicy,emmett,albicy|emmett
Aldemir,Kalaitzakis,2014.0,Full Season,EuroLeague,Pirates,9.0,9.0,227.95,154.0,63.0,113.0,0.0,1.0,28.0,37.0,4.0,15.0,34.0,17.0,0.0,20.0,7.0,0.0,0.0,8.0,32.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395.1443,395.1443,693.3877,32.6969,0.591,0.0088,0.3246,9.576,21.0918,13.624600000000001,19.3989,2.2244,3.6933,13.3085,1.4654,aldemir,kalaitzakis,aldemir|kalaitzakis,True,,,,1988-06-16,aldemir,kalaitzakis,aldemir|kalaitzakis
Aldemir,Kalaitzakis,2019.0,Full Season,EuroCup,Falcons,2.0,2.0,39.7,20.0,5.0,11.0,3.0,6.0,1.0,2.0,0.0,1.0,6.0,1.0,0.0,2.0,1.0,0.0,0.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.4258,69.4258,1337.8054,24.2474,0.5593,0.3529,0.11760000000000001,3.8597,20.7185,11.239,7.9054,1.6587,15.0376,10.0604,4.6618,aldemir,kalaitzakis,aldemir|kalaitzakis,True,,,,1988-06-16,aldemir,kalaitzakis,aldemir|kalaitzakis
Aldemir,Kalaitzakis,2010.0,Full Season,NBA,Bobcats,6.0,0.0,29.5167,10.0,5.0,10.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.5,55.419,7825.6199,19.6402,0.47890000000000005,0.0,0.1,3.6814999999999998,12.1873,8.3891,0.0,2.0673,2.9136,16.0772,-5.5472,aldemir,kalaitzakis,aldemir|kalaitzakis,,4.0,58.5,13.0,1988-06-16,aldemir,kalaitzakis,aldemir|kalaitzakis
Aldemir,Kalaitzakis,2011.0,Full Season,NBA,,34.0,2.0,339.85,143.0,47.0,99.0,12.0,34.0,13.0,18.0,5.0,17.0,61.0,10.0,0.0,18.0,11.0,0.0,0.0,19.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.5,653.5093,8022.9831,21.1898,0.5088,0.2566,0.1364,5.5183,22.5235,13.6702,4.8929,1.5014,4.1788,11.2678,-3.5931,aldemir,kalaitzakis,aldemir|kalaitzakis,,1.0,709.5,161.0,1988-06-16,aldemir,kalaitzakis,aldemir|kalaitzakis
Aldemir,Kalaitzakis,2014.0,Full Season,NBA,Pelicans,56.0,30.0,950.5833,328.0,136.0,248.0,0.0,1.0,56.0,67.0,15.0,94.0,183.0,40.0,0.0,63.0,23.0,0.0,0.0,46.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1916.0,1825.3863,7625.4324,16.3182,0.5889,0.004,0.2691,12.105,24.7652,17.1018,9.172,1.4333,4.1843,18.4491,-2.6428000000000003,aldemir,kalaitzakis,aldemir|kalaitzakis,,-100.0,1916.0,349.0,1988-06-16,aldemir,kalaitzakis,aldemir|kalaitzakis
Aldemir,Kalaitzakis,2015.0,Full Season,NBA,Pelicans,71.0,8.0,967.0,451.0,185.0,333.0,0.0,0.0,81.0,99.0,18.0,104.0,212.0,48.0,0.0,69.0,22.0,0.0,0.0,51.0,153.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.5,1840.9658,7906.4437,21.031,0.5988,0.0,0.2973,11.580400000000001,25.4306,19.6478,10.3893,1.2092,3.9963,15.4861,1.9133,aldemir,kalaitzakis,aldemir|kalaitzakis,,-20.0,1920.5,451.0,1988-06-16,aldemir,kalaitzakis,aldemir|kalaitzakis
Aldemir,Kalaitzakis,2016.0,Full Season,NBA,Pelicans,59.0,17.0,860.7,352.0,150.0,314.0,0.0,1.0,52.0,62.0,12.0,75.0,194.0,31.0,0.0,54.0,19.0,0.0,0.0,36.0,134.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1822.5,1735.4548,7976.5993,20.3643,0.5142,0.0032,0.1968,8.7873,26.3696,17.8785,6.5036000000000005,0.9135000000000001,3.5634,13.6267,-3.9943,aldemir,kalaitzakis,aldemir|kalaitzakis,,-64.0,1822.5,401.0,1988-06-16,aldemir,kalaitzakis,aldemir|kalaitzakis
Aldemir,Kalaitzakis,2017.0,Full Season,NBA,Pelicans,39.0,15.0,584.35,207.0,89.0,174.0,0.0,4.0,29.0,40.0,13.0,46.0,131.0,12.0,66.0,31.0,20.0,46.0,19.0,22.0,77.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1264.0,1193.3156,8129.6989,17.1796,0.5291,0.022500000000000003,0.2247,9.5327,25.0435,16.645,2.699,1.7993000000000001,3.021,13.6805,-3.331,aldemir,kalaitzakis,aldemir|kalaitzakis,,-64.0,1264.0,233.0,1988-06-16,aldemir,kalaitzakis,aldemir|kalaitzakis
